;sessionTime;Movie;CO2;m14.0028;m15.0238;m15.9962;m16.0201;m17.0260;m18.0338;m18.9921;m18.9995;labels;label_Names
11;2018-09-22 00:05:30;Hobbit 2;3.0065259646487754;-0.003104978876418401;0.015699178369924894;-0.001429196140274098;4.4712004222079915e-05;-0.15206163057970717;-9.748475393306379;2.3215073351730395;5.2965135347032595;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['hidden threat', 'landscape', 'calm conversation', 'intrigue']
12;2018-09-22 00:06:00;Hobbit 2;3.0357827981586603;-0.004486159174614921;0.018619324766386787;-0.0026616902561547276;-0.0021719308341227447;-0.10320598915166701;-9.70988149998878;1.7159204896144604;6.940628620353659;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['dream', 'intrigue', 'villain death']
13;2018-09-22 00:06:30;Hobbit 2;3.0426224700665228;-0.0013572711732019137;0.018783460013179563;-0.001522511442547565;-0.00215846732085153;-0.13162910804693748;-9.721423819755229;1.355146379832312;7.796818984447462;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape', 'calm conversation', 'villain death']
14;2018-09-22 00:07:00;Hobbit 2;3.050324853908262;-0.0025567361281963333;0.017867411135832133;-0.002592419946179988;-0.003302480712122416;-0.1581538662883408;-10.044976697780646;0.6099964347283547;5.854921649341166;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];['landscape', 'calm conversation', 'nan']
15;2018-09-22 00:07:30;Hobbit 2;3.0603277405932525;-0.0025886626034238676;0.015481134589866384;0.0006468713036790021;-0.0010815919085157553;-0.1683530195545498;-10.117414095768888;0.895708159406812;6.153730093526861;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['dream', 'landscape', 'calm conversation', 'villain death']
16;2018-09-22 00:08:00;Hobbit 2;3.0932756333886635;-0.003006755017026631;0.017174796624944328;3.643972521008643e-06;-0.0022253304113599775;-0.0745128204190785;-9.953637567200257;0.8405233839759482;6.837631360350425;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['intrigue', 'villain death']
17;2018-09-22 00:08:30;Hobbit 2;3.1289246465689318;-0.005806786479938785;0.016059203952713732;-0.0008842998878183817;-0.00016889085241709347;-0.10675193804721365;-9.988997838839694;1.5120101323463004;6.667028164204418;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape', 'calm conversation', 'intrigue', 'villain death']
18;2018-09-22 00:09:00;Hobbit 2;3.146747351421417;-0.0037276355129617065;0.013865961670868274;0.0003160575145184133;-0.0005153759197044076;-0.16801119961877078;-9.82335583760813;0.7877598830313451;6.275676485000505;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
19;2018-09-22 00:09:30;Hobbit 2;3.179629702944627;-0.0018327913834642162;0.010604920602116593;-0.0039084061772809075;-0.0011642475062058535;-0.17941387445537751;-9.987729294696715;2.1145503724248518;6.363741673551648;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['dream', 'landscape']
20;2018-09-22 00:10:00;Hobbit 2;3.2219057197137033;-0.0007815458691045452;0.01409313540978118;-0.0031931840340009535;-0.002359484169023753;-0.17619123541665307;-10.364388307380574;0.767731418761579;5.7943228167825;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['dream', 'landscape']
